"","FTSE100_returns_1984.05.08","Nikkei225_returns_1990.09.27","SP500_returns_1982.04.23","US_2Y_Note_returns_1990.06.26","US_30Y_returns_1977.08.24","AUD_returns_1987.01.15","CHF_returns_1975.02.18","GBP_returns_1975.02.18","Copper_returns_1959.07.07","Cotton_returns_1972.08.24","Brent_Crude_returns_1993.03.19","Gas_Oil_returns_bereinigt_1989.12.13","Heating_Oil_returns_bereinigt_1979.03.08","Natural_Gas_returns_1990.04.05","Gold_returns_1975.01.03","Palladium_returns_1977.01.07","Platinum_returns_1969.01.06","Long_Gilt_returns_1990.08.21","US_5Y_Note_returns_1988.05.24","US_10Y_returns_1982.05.05"
"2008-05-27",0.0193308361178196,0,0.0344657967906486,0.733323322665517,0,0.0149441815517775,0,0.0516974883008723,0.0236537327501618,0,0.0234969343246587,0.0106989035738476,0,0,0,0,0.0423311383758752,0.046057665548822,0,0
"2008-05-28",0.0195898380690869,0,0.0346300861919279,0.730220728573567,0,0.0137036538854989,0,0.0516358858099593,0.0238056312979653,0,0.0251556144635323,0.00974671027640514,0,0,0,0,0.0427274825483854,0.048784368883672,0,0
"2008-05-29",0.0190924538139466,0,0.0346512942627814,0.734117463081254,0,0.0148494549121464,0,0.0521467895538221,0.0235724251218343,0,0.0234056876674904,0.0106663117253759,0,0,0,0,0.041964154643385,0.0455339652179639,0,0
"2008-05-30",0.0188058049141578,0,0.0355884267949823,0.73104173752125,0,0.0131302408258514,0,0.0529814720372567,0.0234937287586964,0,0.0249966057787769,0.00918057219379054,0,0,0,0,0.042431641424218,0.0483497697510199,0,0
"2008-06-02",0.0190548632570692,0,0.0353746840492418,0.731700310912096,0,0.0133898704312743,0,0.052267118694006,0.0236078721687892,0,0.0248492019156116,0.00927359387525686,0,0,0,0,0.0423146865466137,0.0481677981500418,0,0
"2008-06-03",0.0191101208300698,0,0.0343304665917188,0.734718983871888,0,0.0146314374548244,0,0.052291492912692,0.023607308262416,0,0.0238205433346867,0.0102132588820013,0,0,0,0,0.0417902664544671,0.0454861214052359,0,0
"2008-06-04",0.0189967658650559,0,0.0344726172776534,0.733630768632793,0,0.0148510923246573,0,0.0520986626867147,0.02354228988408,0,0.0238679018987434,0.00997428010522946,0,0,0,0,0.0418206521852676,0.046744969139805,0,0
"2008-06-05",0.0188650556147519,0,0.0357126574847901,0.731757692715283,0,0.0130321332282994,0,0.0527143938884682,0.0234631301026996,0,0.0249574490254623,0.00913590414221325,0,0,0,0,0.0423632550909519,0.0479983287070803,0,0
"2008-06-06",0.0187001585538064,0,0.0355590174107959,0.732591940568296,0,0.0134319575957013,0,0.0520842152713725,0.0235324102086492,0,0.0248678332934188,0.00913266621275485,0,0,0,0,0.0423721372237231,0.0477276636614822,0,0
"2008-06-09",0.0185300266639462,0,0.0364117371121749,0.73384962101786,0,0.0121581809258916,0,0.0537571277955959,0.0234384755440317,0,0.0248451514958875,0.00945867714215745,0,0,0,0,0.0416951848739586,0.0458558174284962,0,0
"2008-06-10",0.0185000364264674,0,0.0352191082644434,0.736786511808018,0,0.0139566584775416,0,0.0535800785212174,0.0235106958846203,0,0.0234983203992841,0.0103505456958287,0,0,0,0,0.0409195519309266,0.0436784925916522,0,0
"2008-06-11",0.0188711994308265,0,0.034585952677887,0.734311994199428,0,0.0147963281880219,0,0.0521118423995568,0.0235325151983837,0,0.0238172407594489,0.0100756097181451,0,0,0,0,0.0417095768009642,0.0461877406273376,0,0
"2008-06-12",0.018804441523674,0,0.036040312075476,0.732907797662246,0,0.0126968411815641,0,0.052889610069197,0.0235467846481509,0,0.0247973869513194,0.00943139965200905,0,0,0,0,0.0419648765387829,0.0469205496975803,0,0
"2008-06-13",0.0189562286043246,0,0.0369161054868477,0.738430522976107,0,0.0119879170052358,0,0.0532416159536536,0.0235103672199178,0,0.0238983057885996,0.0102218930508117,0,0,0,0,0.0406292855825286,0.0422077583319739,0,0
"2008-06-16",0.0189796824732712,0,0.0372458938215725,0.736421168588069,0,0.0117360380193045,0,0.0545782857729012,0.023797172451947,0,0.023676776038727,0.00976531542456574,0,0,0,0,0.040782952992466,0.0430167144171755,0,0
"2008-06-17",0.0195720060866206,0,0.036896263454867,0.733970569157938,0,0.0125637050551485,0,0.0529852852966024,0.02377822664243,0,0.0238320552624086,0.00931960655220846,0,0,0,0,0.0413111319200194,0.0457711505717566,0,0
"2008-06-18",0.0186124907753644,0,0.0359419302001692,0.732458387459445,0,0.0132749149361273,0,0.0522103802163171,0.0237428935671786,0,0.0246943700451324,0.00942764744137107,0,0,0,0,0.042332057984903,0.0473049273739918,0,0
"2008-06-19",0.0184896604273847,0,0.0357902879168202,0.736154097069398,0,0.0133035489330819,0,0.0541296581840931,0.0240143315354859,0,0.023412687460594,0.0100403801482677,0,0,0,0,0.0409345040780944,0.0437308442467805,0,0
"2008-06-20",0.0181342760593952,0,0.0356287943025977,0.735440325549058,0,0.0137951967787934,0,0.0532505761576089,0.0241476273437888,0,0.0236505620911745,0.0100062540702977,0,0,0,0,0.0415571497426836,0.0443892379046026,0,0
"2008-06-23",0.0184846744751896,0,0.0356222332825074,0.734862729507147,0,0.013768796471505,0,0.053233025521489,0.0240924856691403,0,0.0235902239680056,0.00991112171889739,0,0,0,0,0.04148093371891,0.0449537756672084,0,0
"2008-06-24",0.0182530455255475,0,0.0356904826370331,0.73605684123513,0,0.0134785502674665,0,0.0539687713784263,0.0239069187982848,0,0.0236709374744474,0.0098455306780712,0,0,0,0,0.0410494401747374,0.0440794818308563,0,0
"2008-06-25",0.0182939520610009,0,0.0356927918005821,0.736013034791172,0,0.0134670255134007,0,0.0539829523524709,0.0238991531153413,0,0.023660613727409,0.00983689344757102,0,0,0,0,0.0410306926877952,0.0441228905032566,0,0
"2008-06-26",0.0183177293699758,0,0.0355401036844937,0.734869767977389,0,0.0138562621368891,0,0.0532571034522471,0.0239215428226381,0,0.0238411076586327,0.00967156428632177,0,0,0,0,0.0414566682901728,0.0452681503212402,0,0
"2008-06-27",0.0179409431645929,0,0.0355500879552261,0.735500074638109,0,0.0138820776657693,0,0.0532754358296635,0.0239876128773503,0,0.0238983577227336,0.00978364866908787,0,0,0,0,0.0415407052881846,0.044641056189283,0,0
"2008-06-30",0.0188933794210237,0,0.0352155043370605,0.735658456198995,0,0.013186773259644,0,0.0544038672609685,0.0240715643410395,0,0.0236451147202036,0.00997486686903403,0,0,0,0,0.0412992279912467,0.0436512456007845,0,0
"2008-07-01",0.0186578636393565,0,0.0354631226941474,0.735476922333767,0,0.0133074003793608,0,0.0541716485253299,0.024066150411908,0,0.0236352705810732,0.00993847143490943,0,0,0,0,0.0413534287719968,0.0439297212281513,0,0
"2008-07-02",0.017494641937703,0,0.0349033309489871,0.735523030935259,0,0.0146963951429343,0,0.051846238394886,0.0241865306913879,0,0.0242026529915549,0.00991863183461966,0,0,0,0,0.0421501475140932,0.0450783996085751,0,0
"2008-07-03",0.0176134027128272,0,0.0354790097351966,0.734834372972337,0,0.0144705452894018,0,0.0527057984346216,0.0242815452836765,0,0.0238996081123868,0.0102000536352896,0,0,0,0,0.0413885790555064,0.0451270847687568,0,0
"2008-07-04",0.0174153934435508,0,0.0350747266890389,0.736022116697887,0,0.0145849918650211,0,0.0521283902236303,0.0240273263173381,0,0.0241777033079376,0.00983307163372539,0,0,0,0,0.0417762381720755,0.0449600416497955,0,0
"2008-07-07",0.0184795536317175,0,0.0351008865370585,0.735647536915145,0,0.0141443804877575,0,0.0530558977670215,0.0237471308817995,0,0.0238679556897147,0.00972379551488388,0,0,0,0,0.0406728682203146,0.0455599943545868,0,0
"2008-07-08",0.0183948627032041,0,0.0355111108173904,0.734805808071095,0,0.0144431985148657,0,0.0523830469917994,0.0233232139405044,0,0.0240045024078874,0.00909522061098229,0,0,0,0,0.0405885638718696,0.0474504720704018,0,0
"2008-07-09",0.0186527776479865,0,0.0342823245395099,0.735798664430037,0,0.0155096750610713,0,0.0522535008659119,0.0234980437163632,0,0.0234402650242459,0.00962601172547164,0,0,0,0,0.0406339347237875,0.0463048022656156,0,0
"2008-07-10",0.0180746591115594,0,0.0347648959203233,0.734011581519493,0,0.0153049820296176,0,0.0512755954371885,0.0235166757766121,0,0.0243881560240375,0.00900080755483418,0,0,0,0,0.0414398520368746,0.0482227945894597,0,0
"2008-07-11",0.0169421337239156,0,0.0351326347978349,0.735390651961992,0,0.0150175951135784,0,0.0518301878256512,0.0237714510198617,0,0.0244049568270121,0.00970591429240896,0,0,0,0,0.0420498441192044,0.0457546303185403,0,0
"2008-07-14",0.0170539954279787,0,0.0350371419842543,0.735452715269351,0,0.0150798354099525,0,0.051493138823242,0.0238214843088675,0,0.0244686926418986,0.00961715933029432,0,0,0,0,0.0420393417944174,0.045936495009744,0,0
"2008-07-15",0.0178702662320667,0,0.0339345958241419,0.735882961105586,0,0.0156116783740015,0,0.0517172031266465,0.0232778463598799,0,0.0246074819732004,0.00881919012076322,0,0,0,0,0.0408924248335123,0.0473863520502014,0,0
"2008-07-16",0.0175931623800996,0,0.0347403014995271,0.735563302828587,0,0.0162522861294195,0,0.0505275068380647,0.0231772130344188,0,0.0239715987743773,0.00925502056841538,0,0,0,0,0.0406845854333337,0.0482350225137565,0,0
"2008-07-17",0.0185381180352961,0,0.0343182899415665,0.73620889843932,0,0.0154866131195895,0,0.0524901482207612,0.0236056271056573,0,0.0231421662854778,0.0100928562865997,0,0,0,0,0.0406662865774628,0.0454509959882688,0,0
"2008-07-18",0.0193291963348102,0,0.0348209514769428,0.738788261526199,0,0.0147056973463852,0,0.0545537694980548,0.0232496052363433,0,0.0223708750919508,0.0102174976114862,0,0,0,0,0.0387667526418914,0.043197393235936,0,0
"2008-07-21",0.019330847262102,0,0.0347147594420814,0.738655736269188,0,0.0147974112275214,0,0.0541689763035817,0.0232373339656492,0,0.0225208897378581,0.0101603378595848,0,0,0,0,0.0389654948157951,0.0434482131166378,0,0
"2008-07-22",0.0187276601911359,0,0.0351210699682563,0.739464849896111,0,0.014667052821366,0,0.0542364546343282,0.0234973268767908,0,0.022616744355135,0.00990271239555156,0,0,0,0,0.0386476403699795,0.0431184884913458,0,0
"2008-07-23",0.0199382719013048,0,0.0348020405138399,0.739398035924956,0,0.0145000377184145,0,0.0549204416568338,0.0230217758573024,0,0.0219997782276104,0.010517885063369,0,0,0,0,0.0385258308905072,0.0423759022458615,0,0
"2008-07-24",0.017853013891334,0,0.0358020995323611,0.742248478114546,0,0.0141381805725194,0,0.0524161530445475,0.0222816376447441,0,0.0232896693944881,0.00884165629111811,0,0,0,0,0.0382072838994856,0.0449218276148554,0,0
"2008-07-25",0.018656407974643,0,0.0346722975903811,0.741406320066619,0,0.014447309091468,0,0.0540874632025156,0.0232475917682499,0,0.022559263814622,0.00964501879845525,0,0,0,0,0.0383612493730937,0.0429170783199523,0,0
"2008-07-28",0.0185750498447033,0,0.0342483573941978,0.743487232111801,0,0.0144628792979164,0,0.0541443374197572,0.0231711236470996,0,0.0224296701812938,0.00974354423352213,0,0,0,0,0.03804695879243,0.0416908470772787,0,0
"2008-07-29",0.0170779596168108,0,0.0352973689588273,0.745366257232808,0,0.0155146326197765,0,0.0504969407869052,0.0219117361214819,0,0.0229297659329998,0.00834183634777774,0,0,0,0,0.0380225148312649,0.0450409875513478,0,0
"2008-07-30",0.0180444154943036,0,0.0362487663484387,0.74051733170782,0,0.0141999760282286,0,0.051691992295547,0.0223087570283874,0,0.0236289326005104,0.00854504675784303,0,0,0,0,0.0385293265063793,0.0462854552325418,0,0
"2008-07-31",0.0184396273500456,0,0.0352683336152695,0.740604163753737,0,0.0152435909057111,0,0.0509441671005136,0.0223637905148883,0,0.023000321701544,0.00869999389651331,0,0,0,0,0.0382366664195848,0.0471993447421923,0,0
"2008-08-01",0.0174052706386116,0,0.0353974850805269,0.74489860922542,0,0.0148224455672116,0,0.0512721526676918,0.0218968091970915,0,0.023071057890865,0.00841070216013433,0,0,0,0,0.0379494156683969,0.0448760519040503,0,0
"2008-08-04",0.0165894309582576,0,0.0353440209270815,0.749714350527735,0,0.0144546095448833,0,0.0511105159613243,0.0219868817277055,0,0.0218867876557602,0.00876781120828547,0,0,0,0,0.0372545471154,0.0428910443735667,0,0
"2008-08-05",0.0189591984905807,0,0.0366743159358197,0.747221379058297,0,0.0124451419823426,0,0.0528162098687472,0.0213598782777364,0,0.0220598745127282,0.008019162651411,0,0,0,0,0.037844459020779,0.0426003802015578,0,0
"2008-08-06",0.0195759886327827,0,0.0367758658628111,0.746131122226484,0,0.0118894441143167,0,0.0521373983353299,0.0215736041024316,0,0.0219403279069897,0.00814271690649828,0,0,0,0,0.0379895379296882,0.0438439939826683,0,0
"2008-08-07",0.019070246270869,0,0.0365930135045078,0.747136171284466,0,0.0125713432264879,0,0.0506612855079193,0.0214594847027801,0,0.022140180353603,0.00804227898195103,0,0,0,0,0.037888529809128,0.0444374663582882,0,0
"2008-08-08",0.0193679389315388,0,0.0369990486707927,0.750279216124705,0,0.0105223946527841,0,0.0494717550136924,0.0216865884349653,0,0.0220822538983988,0.00788601467012638,0,0,0,0,0.0381574831430302,0.0435473064599657,0,0
"2008-08-11",0.0192387167327259,0,0.0370927892946288,0.751716049450731,0,0.010657824970166,0,0.0491833563687797,0.0216451638626869,0,0.0221227424770351,0.00783423997838219,0,0,0,0,0.0381207648574222,0.0423883520074418,0,0
"2008-08-12",0.0189417419172976,0,0.0364758364650902,0.756544375646877,0,0.0102072297014125,0,0.0458474388546862,0.0214331768515725,0,0.0221963627806098,0.00754891363952181,0,0,0,0,0.0377412892706227,0.0430636348723096,0,0
"2008-08-13",0.01873776174717,0,0.0367886911437753,0.754660289587304,0,0.0108676023715787,0,0.0454460332891209,0.0216570716147421,0,0.0223043712994453,0.00755118614207335,0,0,0,0,0.037932223858789,0.044054768946001,0,0
"2008-08-14",0.0187639340822714,0,0.0366075844124618,0.756484245637132,0,0.0102685775981687,0,0.0453208395097866,0.0214694723201861,0,0.022263466634442,0.00755355088519275,0,0,0,0,0.03783410409667,0.0434342248236893,0,0
"2008-08-15",0.0181883330130359,0,0.0368966601839246,0.758944369152473,0,0.0103461710435303,0,0.044750517495761,0.0217713254512517,0,0.0217418778456481,0.00778205626808052,0,0,0,0,0.0367714025892347,0.04280728695706,0,0
"2008-08-18",0.0177337914036505,0,0.0366096538725698,0.75971302811001,0,0.00994183625551257,0,0.0448179467229613,0.0220015411098644,0,0.021707782734154,0.00788451391325256,0,0,0,0,0.0366686192861258,0.0429212865918994,0,0
"2008-08-19",0.0161316411394606,0,0.0355859356726058,0.761513814966313,0,0.0101729327410945,0,0.0443705732610127,0.0230168187557576,0,0.0226198625579655,0.00745029319776448,0,0,0,0,0.0346861730705105,0.0444519546375152,0,0
"2008-08-20",0.0161445901125816,0,0.0359391371020959,0.762243373450747,0,0.00978827534164061,0,0.0436500809745047,0.0228514264864953,0,0.0228269244071209,0.00721812383969636,0,0,0,0,0.0352218845019353,0.0441161837831827,0,0
"2008-08-21",0.0160202673164056,0,0.0355076242589414,0.762154237489708,0,0.00992064240016948,0,0.042334064937419,0.0231503199702888,0,0.0232011541042,0.00703350433174306,0,0,0,0,0.0352463446812407,0.0454318405098842,0,0
"2008-08-22",0.0177120761753444,0,0.0364805485378343,0.763955185286769,0,0.00909908725289493,0,0.0440932375996006,0.021824047035991,0,0.0216485281735426,0.00765059924810261,0,0,0,0,0.0360478105291235,0.0414888801607967,0,0
"2008-08-25",0.0209316351145274,0,0.0353077058264551,0.764056742547072,0,0.00843596002204964,0,0.0409085553143289,0.0228347412763748,0,0.0225420755877601,0.00732853861272055,0,0,0,0,0.036220670063264,0.0414333756354476,0,0
"2008-08-26",0.0208883056317327,0,0.0353596323409545,0.761969321153522,0,0.00960421156064359,0,0.0408028812446071,0.0223192910724766,0,0.0222953963461009,0.00754551764718381,0,0,0,0,0.0360805096442923,0.0431349333584869,0,0
"2008-08-27",0.0208376967848812,0,0.0352652974430401,0.763018208768729,0,0.00939187875631786,0,0.0401879624800206,0.022730211712435,0,0.0223921914088534,0.00740355788429441,0,0,0,0,0.0360056109431164,0.0427673838183121,0,0
"2008-08-28",0.0202684911155561,0,0.0358607375974986,0.764773896259364,0,0.00937202606844851,0,0.0406281721926514,0.0220222272033767,0,0.0222466420537983,0.0073567521841512,0,0,0,0,0.0363537180518407,0.0411173372733141,0,0
"2008-08-29",0.0207962825700281,0,0.0354345307593112,0.762191615879736,0,0.00967527408622482,0,0.0407590601431506,0.0222309940660297,0,0.0222719523810236,0.00753275135066995,0,0,0,0,0.0361042055770453,0.0430033331867802,0,0
"2008-09-01",0.021474333626468,0,0.0349586806042828,0.76158872214662,0,0.0110835796963669,0,0.0391815486758891,0.0222764972889768,0,0.0222350305740376,0.00700613594178992,0,0,0,0,0.0356673379449134,0.044528133500655,0,0
"2008-09-02",0.0213509516804938,0,0.0345385509687973,0.767521304726847,0,0.0101620588625534,0,0.0377643579642234,0.0219100493224912,0,0.022280398243087,0.00714005626091046,0,0,0,0,0.0351059061636239,0.0422263658069721,0,0
"2008-09-03",0.0176550561639795,0,0.0344117764692535,0.774536090336257,0,0.00749166734205863,0,0.0374874689484512,0.0223842370692016,0,0.0223344741612958,0.006874863001432,0,0,0,0,0.0353785312154667,0.0414458352926044,0,0
